packet_id,timestamp,length,direction,gap_before,gap_after,burst_id,rel_time,viz_bytes,cumulative_sum
517,41.69399094581604,172,1,0.008831262588500977,0.0025076866149902344,6,0.28798508644104004,172.0,18833.0
518,41.69649863243103,60,-1,0.0025076866149902344,0.001444101333618164,6,0.2904927730560303,-60.0,18773.0
519,41.69794273376465,54,1,0.001444101333618164,0.002937793731689453,6,0.29193687438964844,54.0,18827.0
520,41.70088052749634,60,-1,0.002937793731689453,0.007705211639404297,6,0.2948746681213379,-60.0,18767.0
521,41.70858573913574,172,1,0.007705211639404297,0.013725996017456055,6,0.3025798797607422,172.0,18939.0
522,41.7223117351532,172,1,0.013725996017456055,0.009553194046020508,6,0.31630587577819824,172.0,19111.0
523,41.73186492919922,60,-1,0.009553194046020508,0.025396347045898438,6,0.32585906982421875,-60.0,19051.0
524,41.75726127624512,172,1,0.025396347045898438,0.002106904983520508,6,0.3512554168701172,172.0,19223.0
525,41.75936818122864,60,-1,0.002106904983520508,0.01198506355284934,6,0.3533623218536377,-60.0,19163.0
526,41.77135324478149,172,1,0.01198506355284934,0.022525072097785426,6,0.36534738540648704,172.0,19335.0
527,41.79387831687927,172,1,0.022525072097785426,0.012261152267456055,6,0.38787245750427246,172.0,19507.0
528,41.80613946914673,172,1,0.012261152267456055,0.0032393932342529297,6,0.4001336097717285,172.0,19679.0
529,41.80937886238098,60,-1,0.0032393932342529297,0.02487802505493164,6,0.40337300300598145,-60.0,19619.0
530,41.83425688743591,172,1,0.02487802505493164,0.00983285903930664,6,0.4282510280609131,172.0,19791.0
531,41.84408974647522,60,-1,0.00983285903930664,0.01152801513671875,6,0.4380838871002197,-60.0,19731.0
